,text,labels,all_span_aspect
7035,Vừa mua dc 2h tại Xuyên Mộc.thấy ok.nv nhiệt tình.mua chủ yếu xem phim lướt we như vậy là quá ngon rồi,"[[28, 35, 'GENERAL#POSITIVE'], [36, 49, 'SER&ACC#POSITIVE'], [54, 102, 'GENERAL#POSITIVE']]","[('thấy ok', 'GENERAL#POSITIVE'), ('nv nhiệt tình', 'SER&ACC#POSITIVE'), ('chủ yếu xem phim lướt we như vậy là quá ngon rồi', 'GENERAL#POSITIVE')]"
7036,Mới mua sài cũng thấy ổn.nhân viên DMX rất nhiệt tình và thân thiện.vẫn sẽ còn ủng hộ DMX,"[[8, 24, 'GENERAL#POSITIVE'], [25, 89, 'SER&ACC#POSITIVE']]","[('sài cũng thấy ổn', 'GENERAL#POSITIVE'), ('nhân viên DMX rất nhiệt tình và thân thiện.vẫn sẽ còn ủng hộ DMX', 'SER&ACC#POSITIVE')]"
7037,"Cũng ok về mọi thứ, đặc biệt là nhân viên của TGDD (mình thích vào TGDD đóng tiền trả góp), trừ camera ko được như quãng cáo. Cảm biến vân tay đã thử thấy cũng ổn, không như 1 số người chê (chắc do hên xui) nhưng mình ko dùng, đặc biệt sau khi đọc mấy khuyến cáo của 1 số ngân hàng, chờ khắc phục lỗ hổng. Chỉ thắc mắc là giá cả tụt nhanh quá. Mua được 1 tháng giá đã giảm hơn 1 triệu. Do chất lượng sản phẩm nói chung hay do bị đội giá lúc mới ra?","[[0, 18, 'GENERAL#POSITIVE'], [20, 50, 'SER&ACC#POSITIVE'], [92, 124, 'CAMERA#NEGATIVE'], [126, 162, 'FEATURES#POSITIVE']]","[('Cũng ok về mọi thứ', 'GENERAL#POSITIVE'), ('đặc biệt là nhân viên của TGDD', 'SER&ACC#POSITIVE'), ('trừ camera ko được như quãng cáo', 'CAMERA#NEGATIVE'), ('Cảm biến vân tay đã thử thấy cũng ổn', 'FEATURES#POSITIVE')]"
7038,"Cảm ứng van tay không được nhạy, để ngón tay hơi lâu mới mở khóa được,thua F11 pro về pin","[[0, 69, 'FEATURES#NEGATIVE'], [70, 89, 'BATTERY#NEGATIVE']]","[('Cảm ứng van tay không được nhạy, để ngón tay hơi lâu mới mở khóa được', 'FEATURES#NEGATIVE'), ('thua F11 pro về pin', 'BATTERY#NEGATIVE')]"
7039,"Mua xài được hơn tháng,mấy xài tâm ơn ,biểu tượng thêm bị nhòe ,pin xài 5000 mà như 4000 ,pin từ 100 tới mức 70 tụt khá nhanh,","[[23, 37, 'GENERAL#NEUTRAL'], [39, 62, 'SCREEN#NEGATIVE'], [64, 125, 'BATTERY#NEGATIVE']]","[('mấy xài tâm ơn', 'GENERAL#NEUTRAL'), ('biểu tượng thêm bị nhòe', 'SCREEN#NEGATIVE'), ('pin xài 5000 mà như 4000 ,pin từ 100 tới mức 70 tụt khá nhanh', 'BATTERY#NEGATIVE')]"
7040,Nhiều cái hiển thị kg đúng màuKg biết lỗi máy hay do chíp đồ hoạRõ ràng là chọn kiểu chữ màu đỏMà kg lên nổi màu,"[[0, 30, 'SCREEN#NEGATIVE']]","[('Nhiều cái hiển thị kg đúng màu', 'SCREEN#NEGATIVE')]"
7041,"Máy mới mua, mọi thứ đều ổn, camera chụp nét, màn hình sáng rõ nét tuyệt vời, thao tác nhanh, pin sạc cực nhanh, mỗi tội sóng bắt hơi kém, giá cả phù hợp. Sẽ sử dụng 1 thời gian dài và đánh giá tiếp","[[13, 27, 'GENERAL#POSITIVE'], [29, 44, 'CAMERA#POSITIVE'], [46, 76, 'SCREEN#POSITIVE'], [78, 92, 'PERFORMANCE#POSITIVE'], [94, 111, 'BATTERY#POSITIVE'], [126, 137, 'FEATURES#NEGATIVE'], [139, 153, 'PRICE#POSITIVE']]","[('mọi thứ đều ổn', 'GENERAL#POSITIVE'), ('camera chụp nét', 'CAMERA#POSITIVE'), ('màn hình sáng rõ nét tuyệt vời', 'SCREEN#POSITIVE'), ('thao tác nhanh', 'PERFORMANCE#POSITIVE'), ('pin sạc cực nhanh', 'BATTERY#POSITIVE'), ('bắt hơi kém', 'FEATURES#NEGATIVE'), ('giá cả phù hợp', 'PRICE#POSITIVE')]"
7042,"Không sử dụng được ứng dụng kép của các trò chơi nữa, không biết tại sao , cần sự trợ giúp của mọi người.","[[0, 52, 'PERFORMANCE#NEGATIVE']]","[('Không sử dụng được ứng dụng kép của các trò chơi nữa', 'PERFORMANCE#NEGATIVE')]"
7043,Máy mượt pin trâu không lầm lỗi chơi game quên sầu. Nhân viên tư vẫn nhiệt tình <3,"[[0, 8, 'PERFORMANCE#POSITIVE'], [8, 17, 'BATTERY#POSITIVE'], [18, 50, 'PERFORMANCE#POSITIVE'], [52, 82, 'SER&ACC#POSITIVE']]","[('Máy mượt', 'PERFORMANCE#POSITIVE'), (' pin trâu', 'BATTERY#POSITIVE'), ('không lầm lỗi chơi game quên sầu', 'PERFORMANCE#POSITIVE'), ('Nhân viên tư vẫn nhiệt tình <3', 'SER&ACC#POSITIVE')]"
7044,. mới mua hôm qua về xài thấy cammra khá ổn !! Bắt mạq tốt chạy nhanh !! Pin trâu ! Đt chỉ dùng để nghe nhạc vs xem youtube nên cũng chưa chs game thử nên chưa biết ntn,"[[30, 43, 'GENERAL#POSITIVE'], [47, 69, 'FEATURES#POSITIVE'], [73, 81, 'BATTERY#POSITIVE']]","[('cammra khá ổn', 'GENERAL#POSITIVE'), ('Bắt mạq tốt chạy nhanh', 'FEATURES#POSITIVE'), ('Pin trâu', 'BATTERY#POSITIVE')]"
7045,Sài đc mấy ngày tưởng 5*Để hôm qua đến giờ tự mất nguồn sạc 15p chưa lên pin. Sạc thêm 5p nữa nhảy 61%Lỗi gì ko biết,"[[43, 102, 'BATTERY#NEGATIVE']]","[('tự mất nguồn sạc 15p chưa lên pin. Sạc thêm 5p nữa nhảy 61%', 'BATTERY#NEGATIVE')]"
7046,"Máy đẹp,thích cái màn hình full view,với lại camera pop up,mặt lưng phải nói là xuất sắc,nhạc vòm ấm tai,vãi mỗi cái ốp lưng tặng kèm, xe tăng cán chắc đứt xích, gắn zô tội cái dt lun","[[0, 7, 'DESIGN#POSITIVE'], [8, 36, 'SCREEN#POSITIVE'], [45, 58, 'CAMERA#POSITIVE'], [59, 88, 'DESIGN#POSITIVE'], [89, 108, 'FEATURES#POSITIVE'], [108, 183, 'SER&ACC#NEGATIVE']]","[('Máy đẹp', 'DESIGN#POSITIVE'), ('thích cái màn hình full view', 'SCREEN#POSITIVE'), ('camera pop up', 'CAMERA#POSITIVE'), ('mặt lưng phải nói là xuất sắc', 'DESIGN#POSITIVE'), ('nhạc vòm ấm tai,vãi', 'FEATURES#POSITIVE'), (' mỗi cái ốp lưng tặng kèm, xe tăng cán chắc đứt xích, gắn zô tội cái dt lun', 'SER&ACC#NEGATIVE')]"
7047,Cảm ứng cực tệ. Nhiều lúc viết tin nhắn mà k viết đc chán nản. Đổi k cho đổi trả,"[[0, 61, 'FEATURES#NEGATIVE'], [63, 80, 'SER&ACC#NEGATIVE']]","[('Cảm ứng cực tệ. Nhiều lúc viết tin nhắn mà k viết đc chán nản', 'FEATURES#NEGATIVE'), ('Đổi k cho đổi trả', 'SER&ACC#NEGATIVE')]"
7048,"Cảm biến vân tay tệ, màn hình cảm biến chậm , ko mượt cứ như đt cũ vậy. Pin trâu , nhiều ứng dụng cài sẵn ko cần thiết","[[0, 70, 'FEATURES#NEGATIVE'], [72, 80, 'BATTERY#POSITIVE'], [83, 118, 'PERFORMANCE#NEGATIVE']]","[('Cảm biến vân tay tệ, màn hình cảm biến chậm , ko mượt cứ như đt cũ vậy', 'FEATURES#NEGATIVE'), ('Pin trâu', 'BATTERY#POSITIVE'), ('nhiều ứng dụng cài sẵn ko cần thiết', 'PERFORMANCE#NEGATIVE')]"
7049,Sản phẩm rất ok nhanh mượt khoẻ khi play game. Mong tgdd cập nhật các pb khác của xiaomi nhiều hơn.,"[[0, 15, 'GENERAL#POSITIVE'], [16, 45, 'PERFORMANCE#POSITIVE']]","[('Sản phẩm rất ok', 'GENERAL#POSITIVE'), ('nhanh mượt khoẻ khi play game', 'PERFORMANCE#POSITIVE')]"
7050,"Tất cả đều ổn chỉ có cái pin tụt nhanh ko sài cũg mất pin, pin ko trâu bằg samsung, mà khi đó đã chạy màn hình super AMOLED, còn còn này sạc đầy 100% để từ 2h tới 7h30 mất 2%","[[25, 57, 'BATTERY#NEGATIVE']]","[('pin tụt nhanh ko sài cũg mất pin', 'BATTERY#NEGATIVE')]"
7051,"Nói chung với giá 2tr6 thì quá tốt rồi,lên mạng lướt fb phà phà. Chất lượng ok không có gì phải phàn nàn, còn về lâu dài thì chờ tg trả lời.","[[14, 38, 'GENERAL#POSITIVE'], [39, 63, 'PERFORMANCE#POSITIVE'], [65, 104, 'GENERAL#POSITIVE']]","[('giá 2tr6 thì quá tốt rồi', 'GENERAL#POSITIVE'), ('lên mạng lướt fb phà phà', 'PERFORMANCE#POSITIVE'), ('Chất lượng ok không có gì phải phàn nàn', 'GENERAL#POSITIVE')]"
7052,Camera sao chụp không đẹp chụp ra hình khá tệ so với F7 lúc trước từng Sài. Camera trước OK.. hơi ảo ngoài ra mọi thứ đều ổn so với giá tiền.,"[[0, 100, 'CAMERA#NEUTRAL'], [110, 124, 'GENERAL#POSITIVE']]","[('Camera sao chụp không đẹp chụp ra hình khá tệ so với F7 lúc trước từng Sài. Camera trước OK.. hơi ảo', 'CAMERA#NEUTRAL'), ('mọi thứ đều ổn', 'GENERAL#POSITIVE')]"
7053,Camera chụp đêm cực mờ dù đã hiệu chỉnh các kiểu.nhận diện khuôn mặt lúc được luac không.ghét mỗi 2 điểm này còn lại cũng oke.khéo chuyển sang dùng iphone thôi.,"[[0, 48, 'CAMERA#NEGATIVE'], [49, 88, 'FEATURES#NEGATIVE'], [109, 125, 'GENERAL#POSITIVE']]","[('Camera chụp đêm cực mờ dù đã hiệu chỉnh các kiểu', 'CAMERA#NEGATIVE'), ('nhận diện khuôn mặt lúc được luac không', 'FEATURES#NEGATIVE'), ('còn lại cũng oke', 'GENERAL#POSITIVE')]"
7054,Có điều máy này có mấy phá bấm ko ăn như chỗ ghế gửi thông báo cho phép hay không thì bấm nó ko ăn,"[[8, 98, 'FEATURES#NEGATIVE']]","[('máy này có mấy phá bấm ko ăn như chỗ ghế gửi thông báo cho phép hay không thì bấm nó ko ăn', 'FEATURES#NEGATIVE')]"
7055,Chụp ảnh quay live ok các kiểu . Nhưng e đang thắc mắc một vấn đề là . E cài mở khóa khuôn mặt . Nhưng lúc nhăm mắt điện thoại tự động mở khóa. Do máy lỗi hay là note 10+ bị vậy ạ,"[[0, 30, 'CAMERA#POSITIVE'], [71, 142, 'FEATURES#NEGATIVE']]","[('Chụp ảnh quay live ok các kiểu', 'CAMERA#POSITIVE'), ('E cài mở khóa khuôn mặt . Nhưng lúc nhăm mắt điện thoại tự động mở khóa', 'FEATURES#NEGATIVE')]"
7056,"Mua 2 ngày , game giật vỡ mặt ,. Hình ảnh thì k thể hiện hình ảnh độ phân giải cáo là sao , rõ hiểu luôn , máy này mà vẫn có hình ảnh k thể xem đi ạ","[[13, 29, 'PERFORMANCE#NEGATIVE'], [33, 82, 'SCREEN#NEGATIVE']]","[('game giật vỡ mặt', 'PERFORMANCE#NEGATIVE'), ('Hình ảnh thì k thể hiện hình ảnh độ phân giải cáo', 'SCREEN#NEGATIVE')]"
7057,"Nói chung là khá ổn với mức giá đó, có nhược điểm là selfie 8.0 Mà như 5.0 Vậy k lấy đc nét chuẩn như con a5s","[[0, 19, 'GENERAL#POSITIVE'], [53, 97, 'CAMERA#NEGATIVE']]","[('Nói chung là khá ổn', 'GENERAL#POSITIVE'), ('selfie 8.0 Mà như 5.0 Vậy k lấy đc nét chuẩn', 'CAMERA#NEGATIVE')]"
7058,Sp qua tuyệt. Tui sai cả tháng vân cứ như mới . Hay tin dùng vin nhá,"[[0, 45, 'GENERAL#POSITIVE']]","[('Sp qua tuyệt. Tui sai cả tháng vân cứ như mới', 'GENERAL#POSITIVE')]"
7059,"Điện thoại iphone sữ dụng tốt không bị lỗi. Màu sắc đẹp đặc  biệt là màu đen, thiết kế nhỏ gọn, đen bóng. Nghe gọi rõ ràng, sang trọng phù hợp với nhu cầu sữ dụng.","[[0, 42, 'GENERAL#POSITIVE'], [44, 104, 'DESIGN#POSITIVE'], [106, 122, 'FEATURES#POSITIVE'], [124, 134, 'DESIGN#POSITIVE']]","[('Điện thoại iphone sữ dụng tốt không bị lỗi', 'GENERAL#POSITIVE'), ('Màu sắc đẹp đặc  biệt là màu đen, thiết kế nhỏ gọn, đen bóng', 'DESIGN#POSITIVE'), ('Nghe gọi rõ ràng', 'FEATURES#POSITIVE'), ('sang trọng', 'DESIGN#POSITIVE')]"
7060,"E có mua con này được gần nửa tháng mà sao thấy mỗi khi sạc pin máy nóng , cx ko phải nóng như khi chơi game nhưng vẫn cảm nhận rõ rệt , đó có phải bthg ko ạ , có ae nào bị giống mih ko ạ :(","[[48, 72, 'BATTERY#NEGATIVE']]","[('mỗi khi sạc pin máy nóng', 'BATTERY#NEGATIVE')]"
7061,"Chơi thì rất ổn cấu hình ổn cho giá tầm 3 triệu này nhưng một điều khiến tôi rất khó chịu khi sử dụng chiếc điện thoại này vì bắt wifi quá yếu mặc dù đã cập nhật phần mềm lên 10 mà vẫn bắt wifi rất yêu,mong nhà sx khắc phục lỗi này.","[[0, 27, 'PERFORMANCE#POSITIVE'], [32, 47, 'PRICE#NEUTRAL'], [126, 142, 'FEATURES#NEGATIVE']]","[('Chơi thì rất ổn cấu hình ổn', 'PERFORMANCE#POSITIVE'), ('giá tầm 3 triệu', 'PRICE#NEUTRAL'), ('bắt wifi quá yếu', 'FEATURES#NEGATIVE')]"
7062,Máy tạm được . camera chụp được tiếc là nhanh hết pin cực ☺️. Sài lâu máy bị nóng,"[[0, 12, 'GENERAL#NEUTRAL'], [15, 31, 'CAMERA#POSITIVE'], [40, 57, 'BATTERY#NEGATIVE'], [62, 81, 'PERFORMANCE#NEGATIVE']]","[('Máy tạm được', 'GENERAL#NEUTRAL'), ('camera chụp được', 'CAMERA#POSITIVE'), ('nhanh hết pin cực', 'BATTERY#NEGATIVE'), ('Sài lâu máy bị nóng', 'PERFORMANCE#NEGATIVE')]"
7063,"Cảm biến vân tây quá tệ. Chơi game hay bị giật , ram 8g mà chơi game ko mượt bằng chiếc oppo f5 youth ram 3g .","[[0, 23, 'FEATURES#NEGATIVE'], [25, 108, 'PERFORMANCE#NEGATIVE']]","[('Cảm biến vân tây quá tệ', 'FEATURES#NEGATIVE'), ('Chơi game hay bị giật , ram 8g mà chơi game ko mượt bằng chiếc oppo f5 youth ram 3g', 'PERFORMANCE#NEGATIVE')]"
7064,"Rất đẹp các bạn nên mua a51 trải nghiêm đẹp pin tốt,màn hình sáng mặt lưng màu trắng","[[0, 7, 'DESIGN#POSITIVE'], [28, 43, 'DESIGN#POSITIVE'], [44, 51, 'BATTERY#POSITIVE'], [52, 84, 'DESIGN#POSITIVE']]","[('Rất đẹp', 'DESIGN#POSITIVE'), ('trải nghiêm đẹp', 'DESIGN#POSITIVE'), ('pin tốt', 'BATTERY#POSITIVE'), ('màn hình sáng mặt lưng màu trắng', 'DESIGN#POSITIVE')]"
7065,"Lúc mới mua lâu hết pin cực, về sau để không cũng tụt pin như điên trong khi đó còn bảo hành tới 23 tháng 7 =))Gần 10tr mà nó còn cùi hơn con redme not 8 6trVân tay thì chậm, nhận diện khuôn mặt thì max max lâu với hay bị sai. Chán","[[0, 66, 'BATTERY#NEUTRAL'], [111, 157, 'GENERAL#NEGATIVE'], [157, 226, 'FEATURES#NEGATIVE']]","[('Lúc mới mua lâu hết pin cực, về sau để không cũng tụt pin như điên', 'BATTERY#NEUTRAL'), ('Gần 10tr mà nó còn cùi hơn con redme not 8 6tr', 'GENERAL#NEGATIVE'), ('Vân tay thì chậm, nhận diện khuôn mặt thì max max lâu với hay bị sai', 'FEATURES#NEGATIVE')]"
7066,Mới mua được 3 ngày.màn hình to.nhưng màu sắc thì hồi tối chụp hình k dc đẹp cho lắm.,"[[20, 57, 'SCREEN#NEUTRAL'], [58, 84, 'CAMERA#NEGATIVE']]","[('màn hình to.nhưng màu sắc thì hồi tối', 'SCREEN#NEUTRAL'), ('chụp hình k dc đẹp cho lắm', 'CAMERA#NEGATIVE')]"
7067,"Sài rất ngon lành , ko có giật lag (nếu để dồ họa hợp lý), rất đáng mua trong tầm giá , anh chị trong đó tư vấn rất nhiệt tình về sản phẩm.","[[0, 17, 'GENERAL#POSITIVE'], [20, 34, 'PERFORMANCE#POSITIVE'], [59, 71, 'GENERAL#POSITIVE'], [88, 138, 'SER&ACC#POSITIVE']]","[('Sài rất ngon lành', 'GENERAL#POSITIVE'), ('ko có giật lag', 'PERFORMANCE#POSITIVE'), ('rất đáng mua', 'GENERAL#POSITIVE'), ('anh chị trong đó tư vấn rất nhiệt tình về sản phẩm', 'SER&ACC#POSITIVE')]"
7068,"Máy này có chống nước ko vậy. Đã mua ở TGDD sài cũng OK vừa tầm giá này. Về sạc thế nào cho pin khoẻ vậy shop, máy bóc tem luôn.","[[44, 71, 'GENERAL#NEUTRAL']]","[('sài cũng OK vừa tầm giá này', 'GENERAL#NEUTRAL')]"
7069,"Máy đẹp, pin ổn, dùng khá mượt, chơi game ok.Camera đẹp, camera selfie rất nịnh mắt . Nói chung rất chim ưng","[[0, 7, 'DESIGN#POSITIVE'], [9, 15, 'BATTERY#POSITIVE'], [17, 44, 'PERFORMANCE#POSITIVE'], [45, 83, 'CAMERA#POSITIVE'], [86, 108, 'GENERAL#POSITIVE']]","[('Máy đẹp', 'DESIGN#POSITIVE'), ('pin ổn', 'BATTERY#POSITIVE'), ('dùng khá mượt, chơi game ok', 'PERFORMANCE#POSITIVE'), ('Camera đẹp, camera selfie rất nịnh mắt', 'CAMERA#POSITIVE'), ('Nói chung rất chim ưng', 'GENERAL#POSITIVE')]"
7070,"Sản phẩm quá tốt pin trâu cam gõ , hiệu năng cực ngon trong tầm giá , thiết kế sang , có cái máy hơi nặng cầm 1 tay xem phim hơi mỏi , chạy MIUI rất ổn định","[[0, 16, 'GENERAL#POSITIVE'], [17, 25, 'BATTERY#POSITIVE'], [26, 32, 'CAMERA#POSITIVE'], [35, 67, 'PERFORMANCE#POSITIVE'], [70, 132, 'DESIGN#NEUTRAL'], [135, 156, 'PERFORMANCE#POSITIVE']]","[('Sản phẩm quá tốt', 'GENERAL#POSITIVE'), ('pin trâu', 'BATTERY#POSITIVE'), ('cam gõ', 'CAMERA#POSITIVE'), ('hiệu năng cực ngon trong tầm giá', 'PERFORMANCE#POSITIVE'), ('thiết kế sang , có cái máy hơi nặng cầm 1 tay xem phim hơi mỏi', 'DESIGN#NEUTRAL'), ('chạy MIUI rất ổn định', 'PERFORMANCE#POSITIVE')]"
7071,mua hôm 13/8/2019 hôm nay ngày 4/9/2019mọi thứ ok.pin cũng ngang ngửa pin mấy hãng androi tầm 3000mah mà sao mấy đứa trẩu chê này chê nọ,"[[39, 49, 'GENERAL#POSITIVE'], [50, 101, 'BATTERY#POSITIVE']]","[('mọi thứ ok', 'GENERAL#POSITIVE'), ('pin cũng ngang ngửa pin mấy hãng androi tầm 3000mah', 'BATTERY#POSITIVE')]"
7072,"Mua hồi ngày 5 tháng 5, máy đẹp, mượt, cam ổn. Xem Youtube thì màu không được rực rỡ mấy, màu da hơi nhợt nhạt, nhưng vì chỉ là HD+ nên thế là quá tốt rồi. Nhìn chung máy rất OK.Mình thật sự thất vọng và khó chịu bởi thái độ của nhân viên tư vấn, chị ấy tư vấn qua loa và gần như nói rất rất rất ít về tính năng điện thoại, sau đó hỏi mình rồi có dán mặt sau không?cùng thái độ cộc cằn khó chịu.","[[24, 31, 'DESIGN#POSITIVE'], [33, 37, 'PERFORMANCE#POSITIVE'], [39, 45, 'CAMERA#POSITIVE'], [47, 154, 'SCREEN#POSITIVE'], [156, 177, 'GENERAL#POSITIVE'], [178, 394, 'SER&ACC#NEGATIVE']]","[('máy đẹp', 'DESIGN#POSITIVE'), ('mượt', 'PERFORMANCE#POSITIVE'), ('cam ổn', 'CAMERA#POSITIVE'), ('Xem Youtube thì màu không được rực rỡ mấy, màu da hơi nhợt nhạt, nhưng vì chỉ là HD+ nên thế là quá tốt rồi', 'SCREEN#POSITIVE'), ('Nhìn chung máy rất OK', 'GENERAL#POSITIVE'), ('Mình thật sự thất vọng và khó chịu bởi thái độ của nhân viên tư vấn, chị ấy tư vấn qua loa và gần như nói rất rất rất ít về tính năng điện thoại, sau đó hỏi mình rồi có dán mặt sau không?cùng thái độ cộc cằn khó chịu', 'SER&ACC#NEGATIVE')]"
7073,Mọi thứ điều ổn chỉ có vân tay không được nhạy với giá tiên như vậy là ok rồi không đổi hỏi gì hơn nữa,"[[0, 15, 'GENERAL#POSITIVE'], [23, 46, 'FEATURES#POSITIVE'], [46, 102, 'GENERAL#POSITIVE']]","[('Mọi thứ điều ổn', 'GENERAL#POSITIVE'), ('vân tay không được nhạy', 'FEATURES#POSITIVE'), (' với giá tiên như vậy là ok rồi không đổi hỏi gì hơn nữa', 'GENERAL#POSITIVE')]"
7074,"Quá tệ,mua được 3 tháng mỗi lần mở khoá màng hình phải chờ gần 20 giây.sai lầm khi mua đt này","[[0, 6, 'GENERAL#NEGATIVE'], [24, 70, 'PERFORMANCE#NEGATIVE']]","[('Quá tệ', 'GENERAL#NEGATIVE'), ('mỗi lần mở khoá màng hình phải chờ gần 20 giây', 'PERFORMANCE#NEGATIVE')]"
7075,Có ai bị trường hợp vặn nhẹ 2 đầu nghe tiếng tách trách không mọi người. Không biết lỗi gì nữa. Mới mua mới được 3 ngày nay mới phát hiện,"[[20, 55, 'DESIGN#NEGATIVE']]","[('vặn nhẹ 2 đầu nghe tiếng tách trách', 'DESIGN#NEGATIVE')]"
7076,"Mua được 5 tháng rồi,máy đánh rơi như bổ củi vẫn chạy ngon rất mượt mà,đáng đồng tiền bát gạo,nhưng khuyên mọi người nên chọn máy màu đen nhé,nhân viên bán hàng thì khỏi nói,cho 5 sao luôn.","[[21, 58, 'DESIGN#POSITIVE'], [59, 70, 'PERFORMANCE#POSITIVE'], [71, 93, 'PRICE#POSITIVE'], [142, 188, 'SER&ACC#POSITIVE']]","[('máy đánh rơi như bổ củi vẫn chạy ngon', 'DESIGN#POSITIVE'), ('rất mượt mà', 'PERFORMANCE#POSITIVE'), ('đáng đồng tiền bát gạo', 'PRICE#POSITIVE'), ('nhân viên bán hàng thì khỏi nói,cho 5 sao luôn', 'SER&ACC#POSITIVE')]"
7077,Máy mượt pin trâu nhưng Xạc pin mà nó cứ ấm ấm z có nguy hiểm không ad ngoài ra thì rất tốt,"[[0, 8, 'PERFORMANCE#POSITIVE'], [8, 46, 'BATTERY#NEUTRAL'], [71, 91, 'GENERAL#POSITIVE']]","[('Máy mượt', 'PERFORMANCE#POSITIVE'), (' pin trâu nhưng Xạc pin mà nó cứ ấm ấm', 'BATTERY#NEUTRAL'), ('ngoài ra thì rất tốt', 'GENERAL#POSITIVE')]"
7078,Máy iphone 7plus mình mới mua chưa dk nửa thág ma dùng khá là hk ổn. Máy sụt pin khá nhanh. Máy mới mà sao pin tối đa con 99% trog khi dung mới 10 ngày.,"[[50, 67, 'GENERAL#NEGATIVE'], [69, 125, 'BATTERY#NEGATIVE']]","[('dùng khá là hk ổn', 'GENERAL#NEGATIVE'), ('Máy sụt pin khá nhanh. Máy mới mà sao pin tối đa con 99%', 'BATTERY#NEGATIVE')]"
7079,Chơi game lq có khi tự out còn lại xài ổn còn về lâu dài chưa pk hồi trước cũng quá một xác xiaominote4 nói chung dòng xiaomi xài khá tốt,"[[0, 26, 'PERFORMANCE#NEGATIVE'], [26, 41, 'GENERAL#POSITIVE'], [114, 137, 'SER&ACC#POSITIVE']]","[('Chơi game lq có khi tự out', 'PERFORMANCE#NEGATIVE'), (' còn lại xài ổn', 'GENERAL#POSITIVE'), ('dòng xiaomi xài khá tốt', 'SER&ACC#POSITIVE')]"
